Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
random,789,295,0.4678260615656572,120,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,120,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,120,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,120,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,120,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,130,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,130,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,130,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,130,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,130,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,140,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,140,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,140,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,140,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,140,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,150,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,150,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,150,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,150,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,150,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,160,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,160,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,160,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,160,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,160,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,170,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,170,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,170,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,170,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,170,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,180,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,180,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,180,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,180,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,180,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,190,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,190,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,190,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,190,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,190,295,0.4678260615656572,pointwise_by_region,295.0
random,789,295,0.4678260615656572,200,295,0.4678260615656572,pointwise_by_region,295.0
random,1,295,0.4678260615656572,200,295,0.4678260615656572,pointwise_by_region,295.0
random,42,295,0.4678260615656572,200,295,0.4678260615656572,pointwise_by_region,295.0
random,456,295,0.4678260615656572,200,295,0.4678260615656572,pointwise_by_region,295.0
random,123,295,0.4678260615656572,200,295,0.4678260615656572,pointwise_by_region,295.0
